relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"coursesOld/under/TRXFkyeTGoCyAnDgu_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,14,4652159,328314103,332985442,4655044,308411383,313079317,43,29,17,17,0,0,0,0,13,0,0,3408,""
"coursesOld/under/TSQFefKFvwGd2NNJ4_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,8,4472067,162532675,167018872,4474024,152999956,157484880,38,23,12,12,0,0,0,0,12,0,0,2496,""
"coursesOld/under/TSeWkRNSmkpGtcswE_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,11,3739089,265645496,269394735,3739907,254302652,258050579,40,21,15,13,0,2,0,0,5,0,0,2576,""
"coursesOld/under/TTYXEXQ6FNDw9gYmx_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,10,4439217,84738629,89196096,4442295,84731084,89182739,32,18,11,11,0,0,0,0,5,0,0,2096,""
"coursesOld/under/TW2B5bwC5f33toeSG_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,7,5086824,328469745,333577349,5089472,309700580,314802372,43,22,15,13,0,2,0,0,8,0,0,2672,""
"coursesOld/under/TW9B3pZ7Wt5oA3WfZ_inv11.als","coursesOld","UNDERCONSTRAINED","inv11","inv11c",true,false,15,3769049,334756620,338543170,3769547,314626670,318407277,40,27,18,18,0,0,0,0,8,0,0,3424,""
"coursesOld/under/TWyRAmA67EcK3hzF6_inv13.als","coursesOld","UNDERCONSTRAINED","inv13","inv13c",true,false,34,4668008,1155259665,1159946424,4671413,1099025945,1103706898,80,56,31,31,0,0,0,0,35,0,0,6576,""
"coursesOld/under/TXroQ32t39KQ4svyh_inv9.als","coursesOld","UNDERCONSTRAINED","inv9","inv9c",true,false,24,3574188,1316338994,1319923992,3574698,1241219469,1244802127,60,42,28,21,0,7,0,0,17,0,0,4688,""
"coursesOld/under/TYGhttFLSrf2GvJig_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,10,5159184,147147553,152321507,5160962,137194220,142364242,35,22,13,13,0,0,0,0,9,0,0,2576,""
"coursesOld/under/TZmYmanGooYSx3TmL_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,28,4854631,1625898110,1630775571,4858633,1536459298,1541329631,78,45,24,17,0,7,0,0,23,0,0,4176,""
"coursesOld/under/TaKHKz8NEiZnisNDW_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,8,4903421,174417139,179339030,4906353,165151905,170068858,40,21,13,12,0,1,0,0,8,0,0,2432,""
"coursesOld/under/Tb59SkWTPxCBdqKbD_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,16,4243825,418075014,422334199,4246835,400336183,404592118,43,29,17,16,0,1,0,0,15,0,0,3360,""
"coursesOld/under/TcixHYf87JQFqYumN_inv6.als","coursesOld","UNDERCONSTRAINED","inv6","inv6c",true,false,25,4254165,675211601,679483846,4256625,637343886,641612151,63,40,22,22,0,0,0,0,23,0,0,4608,""
"coursesOld/under/Td63HfGb6joaMM3vb_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,14,4578698,315585179,320181328,4582224,297864080,302458314,45,29,17,17,0,0,0,0,13,0,0,3408,""
"coursesOld/under/TfbyLcap6qFf6dZD3_inv7.als","coursesOld","UNDERCONSTRAINED","inv7","inv7c",true,false,14,4545748,336154775,340726323,4550254,317536652,322104436,41,29,17,17,0,0,0,0,14,0,0,3440,""
"coursesOld/under/Tin67qiLzmAE787Rs_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,9,3869171,354286365,358168136,3871217,335820898,339701895,52,26,16,14,0,2,0,0,11,0,0,2944,""
